,reviewId,userName,userImage,content,reason,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
2104,gp:AOqpTOHQ4-9PpsifXDTlR0svDExJEeU9bXmeqXKnEb63SbUfaJEOvJLGoueZhdQ_9xBB4XIHfJ7wn87_Dnf6-Q,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Dis suck Its ugly,,1,0,,2018-10-25 21:05:31,,
2105,gp:AOqpTOHk4rnEUUbGTE--3p5t--qUQ5pFrHDx3o7UlC9-fZA8k4nmTSf4vLHSgve6g2UzzNheqy_HtIGHkklnEg,dĤdmĤt,https://play-lh.googleusercontent.com/a-/AOh14Gj-KWdY0UZjmIt68EqNF7g03dV0yD0kgRCjhrj8aQ,They need to let us sign in with google without browser cause it dont work that way,,1,1,,2018-10-25 20:59:09,,
2106,gp:AOqpTOGjzDSSLyoz1XrcgQ-_Wp3B4gEUlcm06Dc7ZwtLLj4XMd2C7mwwn5jiiprjhZvh1FiH3ExQGwakGmhhgQ,Kimaria Diamond,https://play-lh.googleusercontent.com/a-/AOh14GgqZXhDbOa7plfNYyl2B28iCt56QJbSWgGTowprwA,Horrible,,1,0,1.1.0,2018-10-25 20:25:52,,
2107,gp:AOqpTOHMn6EJPWSeN_De_YVE3bCyyDhlu06V3Fj32wmRh1_nItZ6hSof1awIQQKF0e-_VA5elr_Zsv9CRCrLNQ,deanne loreti,https://play-lh.googleusercontent.com/a/AATXAJzqtRcZQcBMBxcUw2yFlNnnCwSFIq-PXnk7xaOl=mo,I love the game but every time I enter the mail box I can't get out of it without leaving the app,,1,3,1.1.0,2018-10-25 19:48:11,,
2108,gp:AOqpTOFhAAzSLmi8ZDoikOOSQhdgTI70CTa0uDzag7lR-o5Y-S2gllC829L1pNdVv4gCS5yBwqaIVdTHZ_wrDg,Aiden Knight,https://play-lh.googleusercontent.com/a/AATXAJx3Cq4tkbMV4M6KI4Ph_sgwxB_0PIEV8Kd8jYWu=mo,most horrible game in the univers,,1,0,1.1.0,2018-10-25 13:58:41,,
2109,gp:AOqpTOFGWerW6BKWMs2E6eleC6BM5v65EGyOQm4zdbyh1oOcz7IjAlh6Z8wqWPKi08glT_JRMYRRcYuXshym9A,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sucks ass,,1,1,,2018-10-25 12:45:13,,
2110,gp:AOqpTOHo36v4SduZ9s5ftreP-t5iLTlCT7mpl3taTl4j-oVmZdfeXuLwXEsrBykdjEhs_UJ3n7Eus97gDUreRQ,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Needs a battle royal,,1,0,1.1.0,2018-10-23 21:09:21,,
2111,gp:AOqpTOHiOsAP8wk-TnmZccxSqxvM9ik3seA8-qTq5ZUCncAk6Nlul7rgVFjf1Yq7EGbHe-XZruvFSFXe6XghQw,Jessica Canfield,https://play-lh.googleusercontent.com/a-/AOh14GgqkAd__ln1faDV-KThBOqAVXeojs9v9mCi1gzYYw,It is the worst game,,1,0,1.1.0,2018-10-22 19:33:10,,
2112,gp:AOqpTOEcWdhCTKIR8U4rvTq3zEztcbLw2FZTCrhXrr8log2Bsv-hVYXHphX7l2YQqQQ4geFELTRJ2EXyN2w7HA,dylan stacey,https://play-lh.googleusercontent.com/a-/AOh14Gj7DNgs8UqPPjQqNmhhbIp-iSr7RsI28KMeZJPJ1A,I love the game but I am CONTSTANTLY being locked out and every time I battle it freezes then kicks me out. This needs to be updated to get rid of the bug,,1,2,1.1.0,2018-10-22 16:16:55,,
2113,gp:AOqpTOFuC9QZHWwetwaRDFZ6bVdW_xLDNg7mew5I7yIB8GE37tLgTGHst2rP-r0VKfqIu3hmPIF86YLr_BA2Bw,Psn Rngperfect07,https://play-lh.googleusercontent.com/a-/AOh14Gj7YBOIUqAqy68_QnaQeWBf1cpCTY1Uh_j_Wr9YAQ,It sucks,,1,0,,2018-10-21 15:26:25,,
2114,gp:AOqpTOGOmhIu77rHxwkmsUsX7eRHUe-tX6i6d3QljlUuyQm3s08T9u1ikWwRcylov8gJIqbsk435xF-r9nGvLQ,Michelle Thompson,https://play-lh.googleusercontent.com/a-/AOh14GjVzEgJA8fCHJ9QzKmxAppxgfo9YLh44YYf7Ajr4Q,This game sucks it won't even let me log in... All you people who rated this app 5 stars needs some milk. Stop get some help.,,1,3,1.1.0,2018-10-21 12:49:29,,
2115,gp:AOqpTOHzQAme081-IoC3MP_UkQALrOxfM6LxZw-37C7MAWHQhH8Yf_9R2coRG0t1yaPHObllLej95XtwI0DaDg,luis linares,https://play-lh.googleusercontent.com/a-/AOh14GjS9YYb2ki30GiUrVjeP3ddmV2FUM0w69ZBAa9jRQ,WORST I CAN'T EVEN SAVE MY ACOUNT,,1,3,1.1.0,2018-10-21 11:17:38,,
2116,gp:AOqpTOEou8-CMtAmpBvavsur2sh5zppUEGhmau-wSD0tdJyHI0FcnURRlDUtkhFuUUYLcFqm-t2GaDMY45R6tA,fresh duck IS RUSSIAN,https://play-lh.googleusercontent.com/a-/AOh14Gg-CDp4R1wEShcxXLWdcP2pgiiw1hb8jypPTMqe2w,I hate this game,,1,0,1.1.0,2018-10-21 10:33:01,,
2117,gp:AOqpTOGgXU7yrRg6vNUoFPNaik_kWYCs8t-riWium2PNvO24f9nRq1a9FMxhnyaSFf_trrjHMDtA5SLXHhYoIg,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,No,,1,0,1.1.0,2018-10-21 03:17:58,,
2118,gp:AOqpTOHMoPwXcLuEpvgo7OoJ7xiF_Mw8qNVroXH60lCyCgUbmWBdJfexEaddXI1fd3nXiYwMQ4vZ-XHqGA-8eg,Amber Cook,https://play-lh.googleusercontent.com/a/AATXAJxDVQ7O92BztW-TlzwYeE4Xm5Z1UyVbL-c--cy1=mo,So stupid,,1,1,1.1.0,2018-10-20 14:17:13,,
2119,gp:AOqpTOHmSGScJ5sX78P2ZuaA6b8YYZzDZ8GDNEr_UwKR8hEQjkdbMwiN7GLJGlBFjoBXmaBZcAgiLA89FhWxEA,Blue Drawing,https://play-lh.googleusercontent.com/a-/AOh14GgVFX8syecWU895euGPCGlRdWkKqD_IcNZzt8iPuQ,I hate you,,1,0,1.1.0,2018-10-20 11:12:54,,
2120,gp:AOqpTOFgJMQs8tWtVh2iC-6tWtizfrnj5ZsI_6y-bYim-2rmWhnc4uH6O2uur1C0KhzlArOhnxmxE764sYDt3Q,Shana Wagner,https://play-lh.googleusercontent.com/a/AATXAJyMiUINM33SDKsr-IeTl5r5AvzwXWEcDCDPnOQ=mo,I hated it,,1,1,1.1.0,2018-10-19 20:46:20,,
2121,gp:AOqpTOF4na1xgpoGOKMo-vdWuyBIySoOYodEU8jbVdzJtrolJQZ5tRGfEO5NTMWYC7kJS_474lvGJuXsNcdyfw,cameron,https://play-lh.googleusercontent.com/a-/AOh14GiK_HLHc4KUMZnO0flSYEHZdBwcLxP383EGSrEtiw,It froze and made me restart everytime I logged back in,,1,1,,2018-10-19 18:13:13,,
2122,gp:AOqpTOGKs1U7GR08nnv0ZleVXi8oUXqwSCWT6yczuZqYayUTv9YG7OiWGHfGNw9ab-vORB4nvB4D6JuUWAol6Q,jayden martelle,https://play-lh.googleusercontent.com/a-/AOh14GiYkiMT5Up5W3-_YxVYKKO_cOTaqveHbCu6HKYWVQ,My friend ayed this to funking learn he got an F on hidath and all this dose is crash,,1,0,,2018-10-19 18:04:19,,
2123,gp:AOqpTOEinOKP8O7IMGIoL8j0MOoXHlQNI7OUuBmFnGwzOetN2scI6PxS8H3-StKGgqqqe_AkzrEdnygDYv7Ngg,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Badddddddddddd ot nad me hddhd,,1,1,1.1.0,2018-10-19 17:48:39,,
2124,gp:AOqpTOGjdcSWBFWul9sALKUtyuLHD48xOAxza6lr9WGzs0wChCKKuL3XXEQuJW-a6b0wBIP3Z6Oh608Kf-KG8w,Derek Walrath,https://play-lh.googleusercontent.com/a-/AOh14GiP-BtjC-6ifk6j_7h_lg1ynHVZIWg62oqddfvDVQ,I have not download it yet,,1,0,,2018-10-19 17:44:16,,
2125,gp:AOqpTOHIP43EUCbBa7VPXB4ZQ_h3ZkJUHQZWssjOZ1LymUehgAf4FZ4FMTJ2TulEC4-bKc_o_wrn6QAvWJTgyQ,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Nah,,1,0,1.1.0,2018-10-19 11:13:58,,
2126,gp:AOqpTOEZMZTQNOMpXEJ0zxTLvLuhGa_CMqmlBKp0vMCq1Si9pk7SmPmzu_pXgZyei9W-7sT_3yAbZLxfRyXVOw,Bella M,https://play-lh.googleusercontent.com/a-/AOh14GhhcH53rqRBIu4lDmkto2n1jwzWvj8uPqGyjnErIw,Has bad graphics should have more choices for names and more spells it glitched for me. We shouldn't have to buy a membership just to collect the extra coins we got. It sucks and it it trash ,,1,1,,2018-10-18 20:59:33,,
2127,gp:AOqpTOHRi-S3mZO7Dr0Kov1qxA1gj8Xq3zBOP86vSUOuK8SB_YcCuoZeLZ1q-gT_x-p9iccpY36AFhc28l9z9A,Friendly Edgar,https://play-lh.googleusercontent.com/a-/AOh14Gjo2cYwx9xuIbhdH3DVmz0ow8j97L9whMQuMFSTDg,I couldn't even play this game,,1,0,1.1.0,2018-10-18 20:39:39,,
2128,gp:AOqpTOHBnSoRoutyVXNYIgcUfyoOpxgkpb8R0Cz1hdq7oA_u1pGWg8a52jGRqB3snmGV52gz56LlZV0j4ikoqw,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This bad for kids,,1,0,,2018-10-17 17:53:37,,
2129,gp:AOqpTOEYYn1MGiVQRAItsC0Gl2ZuQTYXqMLVtSOFR96lT0LnlyZcasBNJ65ot-BRLI7yomVgNKGL5JQObeKnUA,Kyohno K,https://play-lh.googleusercontent.com/a-/AOh14Gg2p5z_5qiwfQrekAoCYRy0PFbNON71U3XkB1O-fw,I hated it,,1,0,,2018-10-17 17:27:25,,
2130,gp:AOqpTOH904IGG3K94yXcfhN5YexvR3f9udC3kJ3ireq4H9aaBWO5a06LsYOEmccc_KMldkXLJsh0CXs5-lJWYA,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This is the WORST game I have ever play! Its a math game. Its hardly a game if it isn't fun!! There isn't a point of playing it anyway. I have to play it in school though!!   ,,1,1,,2018-10-16 21:24:03,,
2131,gp:AOqpTOGoWzX7xx2X67eLv78r5UveyLa3JbheSWlB14k-zq967HxsVk7y0ocH_dMyWB0XxagqUYt9PAHq-hmA5A,Rasberry Pikachu,https://play-lh.googleusercontent.com/a-/AOh14Ghk6HkHlnBabyF9TeIfeadFLzrZTqgTxGjNhvh8,Horrible boring terrible,,1,1,1.1.0,2018-10-16 20:45:34,,
2132,gp:AOqpTOF94IV9s6xsjHO9WB5uK4UYIdYw-AvEjGa1BVmp3RyHpvsXC9_180HpMmtM8hULLJP1NWKHM_afM8T01w,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Plz get rid of the membership it's not fair to the people who can't afford it I'm putting a one star review I'll put four star review only if membership is gone forever and no longer in any game, And that's finial! Thank you",,1,11,1.1.0,2018-10-16 17:50:38,,
2133,gp:AOqpTOEqQO1WEHbmsNact706PEcWCYXoYyAc7sIyOtFEJDW5wlPPEE8FWNwH3qrQH_M1Hh_vdNEYjvUuDw-3jw,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I hate it,,1,0,1.1.0,2018-10-16 17:19:17,,
2134,gp:AOqpTOFT4qrtjPsePqjq7NMlFevznWp45HRUIxmpybQM9MQSK9it1GYxbV0vtKjbhesikM5PvjoyFH0AKWmtBw,llie H¸ldgate,https://play-lh.googleusercontent.com/a-/AOh14Gj8FozuTvIlvBfsDKHv77sX7rsEjX5vuOrJi4CKAzk,I always sign in with google but now im not allowed to....so stupid,,1,0,1.1.0,2018-10-16 14:14:44,,
2135,gp:AOqpTOGYE6tJu1CBRATCAp5UH132syhsgkOQWukukkhoJg8-qMPn14kjZ3WDFDEjiVg21z5Nc3btCW2PxZqnrQ,Leo Green,https://play-lh.googleusercontent.com/a/AATXAJxz9WimxB6azp5yl9Syh4WTrTI-uVAxnbOa-Twt=mo,This is a stupid game stupid game,,1,0,,2018-10-16 10:59:44,,
2136,gp:AOqpTOETP5EmI0NleYB132ZRqPKG35TV2ov3bG8xwbQcZ1SDpiAqshprHRpyHCAZHy2vCCuG5RG3WM0t369DaQ,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I tried it in my Google account,,1,1,1.1.0,2018-10-16 00:06:56,,
2137,gp:AOqpTOHteGXDdBaHvFm9ku_lA9mKknddJF3DZIrqhQigSKXOhldyEf9rj8M1vCwBM4TA0DbfFiXJpKgZVN6WMw,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I was playing at home and it did not work,,1,2,1.1.0,2018-10-15 17:24:43,,
2138,gp:AOqpTOHtyH82Qm_BNqllLxizu6PQzUjysIBYdnxfXhB0uqgyVYBP_iaknPV8E8SgrRMNOZXkZMlGt6UMSPGUng,KitKat Shaffer,https://play-lh.googleusercontent.com/a-/AOh14GgqCStch_fBMbGI8PgzQ62GfftXIHvl-WPB7dsS,"Game crashed twice, in five minutes, you can't do anything without being member and various bugs, would not recommend.",,1,5,1.1.0,2018-10-15 17:11:00,,
2139,gp:AOqpTOFYHVr1pBWbTtjk4xIVCoLa-OBJxGhTAB5HiGjzhLDZX-d-21_HGUNRusTVGW5aFmQrO9XHPIXzR8iWeQ,K 1 L A N Ca1d3r0n,https://play-lh.googleusercontent.com/a/AATXAJysSOwxMCaD1uZmDpGzaLAE5Euu_RZzd-SWCm0O=mo,Not sure,,1,0,,2018-10-15 14:16:04,,
2140,gp:AOqpTOFYweN4ni2iegyIPok4JeRci9_obuGl3q6zYgC4m280hCpvWUte9fFrxpu88PLi2Vc9BE2tP7z0GaXFvw,Bardock Sososi,https://play-lh.googleusercontent.com/a-/AOh14GgNeFsABfRwF5bVasyGG0b6uxqlYBJKNVMkWtfG,Its terible,,1,2,1.1.0,2018-10-15 06:13:52,,
2141,gp:AOqpTOEydqivGKyKjt9a9m-OzONef0dyC3P1O_1E6PiI9UgCrsc7Pq3mGVYRC8vlotJL2-XnA2_0oVPZ-GlAuQ,Kasandra Walters,https://play-lh.googleusercontent.com/a-/AOh14GiwritZXIWWX40wSgDrb7vjUPCmS2niRW7wQvp_nA,"This game is a abomination, you have to be a member to evolve your pets!? What the point of the game if your stuck with the first evolution. What I also don't like is how all the good items are for members only! What if you can't pay to be member? You will have bad items forever! My brother plays this game and his dragic is about to evolve but it doesn't cause you need to be a member! Overall I give this a 1 cause they are basically want you to buy membership. And if you don't THEN your stuck with bad items and can't evolve your pets! THIS GAME DOODOO!!!!!!",,1,5,,2018-10-14 13:08:33,,
2142,gp:AOqpTOGGOvLDVoO4lxQf0Nyf8GuEgyTA-9XCr2n6RGpt1ZU7w4tyGFeKyqg3rQcjrFtAjFvsyd8skXNtQJmHpg,Ashley Moore,https://play-lh.googleusercontent.com/a-/AOh14GiKNo4YQISAfR-adseyQjIxOSCdSNc98x-QcNA1oA,You shouldn't have to pay money to get to evolve your pet. I hate having to pay money in a game for kids!,,1,1,,2018-10-13 18:18:04,,
2143,gp:AOqpTOGPazdGdLa_5AbBMCbdVIw_S3pAQ4E9Me_KsrTAFxz4ebb4DHC7sgFv71PqE7tXEW6NfYRnqR4TOqmjNA,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tells me what I haven't learns yet,,1,0,,2018-10-13 16:03:51,,
2144,gp:AOqpTOHC3dnDv44_eBDxCVcJWEiwB_Q0uNMtKj_KavupFFjZ522Jv1q65NOHZL2_VlovzZ1TAjH4lv-BE47zGg,Shark BIG,https://play-lh.googleusercontent.com/a-/AOh14GgXn8Ees9VCkN0KXQJyliw-omml74XJnJJeTFOxKg,It's ducks pfffffttttt,,1,0,1.0.2,2018-10-13 12:31:13,,
2145,gp:AOqpTOHvClgGFd0UzOUc_U8QWm9OUYeMQYhzA_zGVq7lLa5jF4GweeptqJvXwHRPIrb1Eat-CmnGnJcU0YYyTQ,Jennifer Scarberry,https://play-lh.googleusercontent.com/a/AATXAJz9wEOP7U0UxuS121dOsn99UDpg6WcCe-hbdowf=mo,Updating a little more unlike the battling so I can accept or decline thing on your screen I don't want to battle your friends,,1,3,1.1.0,2018-10-13 10:58:23,,
2146,gp:AOqpTOGsitNIMdrKNsbjLOQxwD073qwyxEX02BNQMIqj1P5zvAt1qaOwO8W3BvHsvJ67eVvzuBuVn2weynMyLQ,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I liked it but it is not good,,1,0,1.1.0,2018-10-13 10:40:42,,
2147,gp:AOqpTOF6Vo0Zyc-4Q_Ot_25K119XDgvhPfG8JMj0EzylQeCaxi1KwSC7sFgKCtK5azW99PO74WCRnQxJHHlePA,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Navigating the whole site awful. Definitely not designed for cell phone use. White letters on white background, tiny font, letters thinly outlined in black. Avatar only girl names and style. May be sexist, not set up for boys. First grade math started out spelling numbers. I gave up after that. Oh intro was unable to read and sound was very tiny so could not hear either. Good thing it was free and could just delete. If I paid I would have been very upset",,1,83,1.1.0,2018-10-13 00:10:08,,
2148,gp:AOqpTOFcdjUq3zBDN5jBlk4TXlo_HL2rQ744Xm9Ryi6QFuKEJKDZqls95KXum1jA8ZEC1E3ihq-QtZsv8QdzVg,skiesareforflying,https://play-lh.googleusercontent.com/a-/AOh14Gj0eRYT2w6QC-n1VoBJu7ivqqsGXGD8GqbKhDw8Dw,Just crashes all the time on android! Its unusable!,,1,4,1.1.0,2018-10-12 21:16:35,,
2149,gp:AOqpTOE7LGNxp5hxNuZnw_5sTT4VW1wTF9GQI-MufOM3GWMVt4Vrf4_oKvzXqZR9x184zh6n8N40EdyhO80Mcw,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,WHY IS EVERYTHING A DAMN MEMBEESHIP MY SON CANT EVEN EVOLVE HIS PET WITHOUT A DAMN MEMBERSHIP,,1,4,1.1.0,2018-10-12 19:46:54,,
2150,gp:AOqpTOGOsedoaSiLloegg2avwEuYz2gX7YkEZBEbNtxxb1KKSdzaA0_hV58tjfYsFB6CwIoG5vOXelQ4eiNrxw,Max Binder,https://play-lh.googleusercontent.com/a-/AOh14GhuhxkZC9jobvqQpQ8uKDXCAglaGx6YPHIOfJA9,I HATE LEARNING ITS SO STOOPID,,1,1,1.1.0,2018-10-12 08:15:43,,
2151,gp:AOqpTOHdvH2bx_LlbtiDnbLARm-VaJhXWV6LUCuFdeSyyFEK0FGhojIXgeDS07zZpNZJb1plX0M47mqSKaOqkA,alex hernandez,https://play-lh.googleusercontent.com/a-/AOh14GhwnUbCoQ5WWjv5dtcyIXLOQ5NSnoQBDBE-z2GhWw,It suke in phopn,,1,0,1.1.0,2018-10-11 23:41:32,,
2152,gp:AOqpTOGQIHkKet5Wzw833zlIHIq0Mr4GIKB3r1F9Ocwq6tFbmm7ECnwRsEgwBUfolV9xr6lqWjqRtrnZinINlg,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,IT WONT LET ME PLAY!!!!,,1,0,1.1.0,2018-10-11 17:54:02,,
2153,gp:AOqpTOEWxke3e8ePKAld3yfFaKa7psCJG2WKO3Za7TDZELkMssigUZbEj25GJRoWJQi7sh6JREJ3O-I5LKZz7w,C Raab,https://play-lh.googleusercontent.com/a-/AOh14Gg-5GJe_uaGpzZ0YF4auefzlIAFJ__elIvfl9NhAQ,Tell us what you think,,1,0,,2018-10-11 09:40:50,,
2154,gp:AOqpTOFmJKSeJ0JQ0mj60xlle2niuzk3lgymW9kr59cHOPvgjJaLIVhV_XqAQFRlafZVu2n_fysvHY2gjnXUaw,Jeanene Vinson,https://play-lh.googleusercontent.com/a/AATXAJzM0Nc08J0MoWOpDYwlcknVMDdPn0KWS6yyjLMr=mo,Garbage,,1,1,,2018-10-10 23:15:45,,
2155,gp:AOqpTOHcm4QPmd7lmHSxxxaFYdAT2l9ddOoCDpsRWrk33aMh5ily_DAJq1reGYA8nE7i-dJgxewbEQptrMmWUQ,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This game sucks it doesn't make any sense I'm on level 3 and it's giving me 5 x p what the heck is wrong with this game I hate it do not get it it is a rip off there is 0 * P or P * 5 equals this or that I don't know what's going on but I will break the same as a one star,,1,5,1.1.0,2018-10-10 19:15:01,,
2156,gp:AOqpTOE3WnsV-S-UaKcAE0d_rT7H3mgWiJbite2gSICPRZ1Ap_J85kXYfPM9IDzclGU9QGSXuPXKl_Zfh5pOog,kritre07 killer,https://play-lh.googleusercontent.com/a-/AOh14GhbCe_xHVTYZwsMHox9glYRq41kfn_0ZAgzJ2WeJg,This is bull,,1,0,1.1.0,2018-10-09 21:25:19,,
2157,gp:AOqpTOEVTE7a7wPgVZy3CUs-DJ7BKiHJRIcc7wliFCX8m9FCmZ8MLNUeBbsS0Pk_6qb1zq68596sK4YUk5wxaA,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I hate this game,,1,0,,2018-10-09 19:16:40,,
2158,gp:AOqpTOHeIIirGuv4ECyz5sX10nzezz-9udnkB3Giff0JR6scDVRWcbZTQINPr7E_McISbf3G2znjmETvGzhHBA,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Boring,,1,0,1.1.0,2018-10-09 18:55:26,,
2159,gp:AOqpTOHgMYUDx9lr0opETyRZZoY_Kwz0qXJNeh26MDWFwMBOzq8G8kK3hxznq1zKX-17gR-PZDSXRrbsyAfydg,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It is stupid,,1,0,1.1.0,2018-10-09 18:39:18,,
2160,gp:AOqpTOGWmHmlHTFYMmD85dr_9005iohqTlOp4YHtMptYeMkiA4qeICZhv4AEy_R5Kq5baIRreb0CStQTE72Qiw,Juanita Padilla,https://play-lh.googleusercontent.com/a-/AOh14GgAzoeayJAYsh98ehGGyke1DS03KtQaypeejZYfrA,Sucks,,1,0,1.1.0,2018-10-09 17:37:59,,
2161,gp:AOqpTOGnOiY8vwG9-JwBlBSJQkr7kwKNzdLmr6txfp2gqLWOoTTAycdOlPsagMQEjTciuWahBcCTnjZpuwc4qg,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Trash,,1,2,,2018-10-09 13:43:50,,
2162,gp:AOqpTOFufDT3UgQzdgL1wEdlXl5PixttUksSkZ6q7BKVYvQEgfipJXLd7LvK9G2L-r41mw2iaIIDU28EXJD3rQ,Nicholas Zetterman,https://play-lh.googleusercontent.com/a/AATXAJzDe_w1ds_WCa5U4XQ4EZiKnC-u-qyr_sIrFjuT=mo,"So I play this at school, so I wanted to play at home, also. One MAJOR flaw is that it won't allow me to sign in. I even made 2 accounts, but I couldn't play the game.",,1,1,,2018-10-09 07:13:52,,
2163,gp:AOqpTOH3WVjTG65tm9BTD3BX0oAmqNPumdkHlR6P33kERdDEdZCANrAGPORKtE4STCDLuHtr3ftS5mV2ylw3UQ,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,The controls didn't work they didnt let me move around this is a bad game if it had better control's i would play but  no,,1,7,1.1.0,2018-10-09 00:30:44,,
2164,gp:AOqpTOG9Np-cHSrKRQda0VJgH_0O-IiXYmsAFIOjq4sWVSERpQu1WoPa0RdP5OFZC-9h_wi2Cytk5TmgklXtEg,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Boring and it doesn't let me log in,,1,5,1.1.0,2018-10-07 20:30:51,,
2165,gp:AOqpTOHny-MLK1lfJwVWJLG_Q8lIRAxLhnLJEGvH9_QTiN6bXOH8I5pCXjGn8v_9SW2xqziEhIwmRfo4g3OVUQ,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It's not working that's why it sucks,,1,2,1.1.0,2018-10-07 05:34:16,,
2166,gp:AOqpTOFbI074PQcyyAror7w7kXUNW1D47xq6cxHuQmN0gSxeoFKd1_xzswiC7GJi6NE-8xUoMoFdkt972SUiTg,BrendanandAmy Abernethy,https://play-lh.googleusercontent.com/a-/AOh14GjkfbiJlIXTwyCEaNNK_oIaIcw_E5kTUOkfs-U_7FY,Can't unsubscribe and stop payments,,1,2,1.1.0,2018-10-07 03:13:34,,
